transactionIdSource,clientId,amount,transactionDate
oEpHf4OY,79,937.26,2024-12-15T03:41:04.101879+00:00
08RrJHIR,45,200.5,2024-12-15T03:41:04.101882+00:00
zyRj4kIu,68,989.44,2024-12-15T03:41:04.101885+00:00
KgvA1xC4,89,59.3,2024-12-15T03:41:04.101889+00:00
z3uFqZN1,87,313.91,2024-12-15T03:41:04.101892+00:00
3wh4Sq0q,32,32.73,2024-12-15T03:41:04.101896+00:00
EXgPQzlO,62,747.26,2024-12-15T03:41:04.101899+00:00
noxclvRT,34,708.75,2024-12-15T03:41:04.101902+00:00
l7jrK3HT,48,82.66,2024-12-15T03:41:04.101906+00:00
FOA3A0Jb,100,345.89,2024-12-15T03:41:04.101909+00:00
TQdX5sJI,40,422.02,2024-12-15T03:41:04.101912+00:00
Ue3VV9sZ,54,250.52,2024-12-15T03:41:04.101916+00:00
dz3jNVpD,82,246.74,2024-12-15T03:41:04.101919+00:00
6PhRgsJE,71,382.38,2024-12-15T03:41:04.101923+00:00
rUJTrHX5,55,835.57,2024-12-15T03:41:04.101926+00:00
eUxRMJKk,56,216.61,2024-12-15T03:41:04.101929+00:00
ODPwANTV,14,802.67,2024-12-15T03:41:04.101933+00:00
jbRKf5kX,7,988.18,2024-12-15T03:41:04.101936+00:00
O01X5EX2,18,98.17,2024-12-15T03:41:04.101939+00:00
uWVsNdIs,94,608.18,2024-12-15T03:41:04.101945+00:00
7Wt5UFxw,84,707.55,2024-12-15T03:41:04.101951+00:00
InmsVUMK,70,523.46,2024-12-15T03:41:04.101954+00:00
96iCdqmu,33,121.21,2024-12-15T03:41:04.101957+00:00
y8Ilcwib,88,66.83,2024-12-15T03:41:04.101961+00:00
VYB4u1Ll,65,910.05,2024-12-15T03:41:04.101964+00:00
F74AcbG3,19,292.31,2024-12-15T03:41:04.101967+00:00
ttUNQgzP,83,818.59,2024-12-15T03:41:04.101971+00:00
ln9XK4PL,97,507.38,2024-12-15T03:41:04.101974+00:00
z3awYRuM,23,54.05,2024-12-15T03:41:04.101978+00:00
qgi4ZOOl,87,57.61,2024-12-15T03:41:04.101981+00:00
GAi4Csur,13,944.28,2024-12-15T03:41:04.101984+00:00
DsFrmXKt,83,652.13,2024-12-15T03:41:04.101987+00:00
PhMm94ob,100,56.59,2024-12-15T03:41:04.101991+00:00
0N9ENEOJ,1,483.3,2024-12-15T03:41:04.101994+00:00
Y1OpuiPD,4,559.95,2024-12-15T03:41:04.101997+00:00
IS1I43IX,72,984.34,2024-12-15T03:41:04.102001+00:00
NW2hcPyh,36,23.81,2024-12-15T03:41:04.102004+00:00
XsVAY6Am,44,410.42,2024-12-15T03:41:04.102009+00:00
zQ0DtcAr,8,172.42,2024-12-15T03:41:04.102013+00:00
GDtnxVoA,3,81.04,2024-12-15T03:41:04.102016+00:00
ZrW3P8wA,65,131.68,2024-12-15T03:41:04.102019+00:00
l1wtFrDw,78,743.17,2024-12-15T03:41:04.102023+00:00
vBzcM7Ro,28,913.95,2024-12-15T03:41:04.102026+00:00
pYvJ4UN9,76,30.27,2024-12-15T03:41:04.102029+00:00
yzj24nU0,71,103.55,2024-12-15T03:41:04.102033+00:00
yhbtFDKk,70,623.04,2024-12-15T03:41:04.102036+00:00
OKYu6Q6y,20,194.1,2024-12-15T03:41:04.102040+00:00
eWDSCk7V,66,451.99,2024-12-15T03:41:04.102043+00:00
PmIYt5bh,49,577.88,2024-12-15T03:41:04.102046+00:00
KrXmquTm,88,199.17,2024-12-15T03:41:04.102050+00:00
Z4ikgWKO,38,257.51,2024-12-15T03:41:04.102053+00:00
ImVofklS,51,909.68,2024-12-15T03:41:04.102057+00:00
GERgyOh1,53,372.08,2024-12-15T03:41:04.102062+00:00
jaibQlEz,48,308.92,2024-12-15T03:41:04.102065+00:00
zhb8kmaW,65,685.95,2024-12-15T03:41:04.102069+00:00
2DCIe5vh,99,420.34,2024-12-15T03:41:04.102072+00:00
I3NFsr9N,66,494.64,2024-12-15T03:41:04.102075+00:00
b2fPrfuZ,55,76.49,2024-12-15T03:41:04.102079+00:00
sZhZCO8G,75,275.6,2024-12-15T03:41:04.102082+00:00
PTx0lQow,77,808.16,2024-12-15T03:41:04.102085+00:00
9Byui5U5,46,978.89,2024-12-15T03:41:04.102089+00:00
uv0vCxjR,85,80.01,2024-12-15T03:41:04.102092+00:00
wGJiN28Z,56,469.21,2024-12-15T03:41:04.102095+00:00
TA3qX2R9,46,901.01,2024-12-15T03:41:04.102099+00:00
UMqSz4lm,14,51.9,2024-12-15T03:41:04.102102+00:00
SZutwR7w,17,791.91,2024-12-15T03:41:04.102106+00:00
zHBZxBh6,30,471.71,2024-12-15T03:41:04.102109+00:00
xUbqeIoq,84,453.17,2024-12-15T03:41:04.102112+00:00
WaDxtJhi,7,460.59,2024-12-15T03:41:04.102115+00:00
rSXnUf51,13,889.96,2024-12-15T03:41:04.102121+00:00
uqC2j8Ml,66,598.11,2024-12-15T03:41:04.102124+00:00
mHgRTPFn,61,691.85,2024-12-15T03:41:04.102127+00:00
XEgO8Upn,64,886.93,2024-12-15T03:41:04.102131+00:00
a6M2XMM3,91,707.54,2024-12-15T03:41:04.102134+00:00
fdx0pa3a,94,248.75,2024-12-15T03:41:04.102137+00:00
Yu1WyLe1,30,386.54,2024-12-15T03:41:04.102141+00:00
LDNCtnpQ,84,665.02,2024-12-15T03:41:04.102144+00:00
DmSxEzdc,71,461.93,2024-12-15T03:41:04.102148+00:00
thqk4lhS,30,215.84,2024-12-15T03:41:04.102151+00:00
Iff4uoGa,94,117.18,2024-12-15T03:41:04.102154+00:00
7ze1S8nf,37,23.62,2024-12-15T03:41:04.102158+00:00
PxP4W5cC,12,328.54,2024-12-15T03:41:04.102161+00:00
iXRxYJCu,25,855.2,2024-12-15T03:41:04.102165+00:00
oG4lvx4i,28,391.22,2024-12-15T03:41:04.102170+00:00
25GFtDXD,83,225.59,2024-12-15T03:41:04.102174+00:00
R00JyKPI,47,209.76,2024-12-15T03:41:04.102177+00:00
ZzuyDIn6,47,591.86,2024-12-15T03:41:04.102180+00:00
vCruiqOs,55,130.88,2024-12-15T03:41:04.102183+00:00
1WAqOoQw,61,689.01,2024-12-15T03:41:04.102187+00:00
Mp0PMwd1,38,336.72,2024-12-15T03:41:04.102190+00:00
tri6PZmX,95,60.3,2024-12-15T03:41:04.102194+00:00
2gXvTaEV,58,793.53,2024-12-15T03:41:04.102197+00:00
6F34mNIQ,51,955.06,2024-12-15T03:41:04.102200+00:00
W7gJuIOh,47,523.15,2024-12-15T03:41:04.102204+00:00
6JGNxrPs,93,333.67,2024-12-15T03:41:04.102207+00:00
AKTPf6nY,55,991.43,2024-12-15T03:41:04.102210+00:00
ARTN4t52,84,293.6,2024-12-15T03:41:04.102214+00:00
VFDH08VL,15,819.18,2024-12-15T03:41:04.102217+00:00
qKZQi46a,10,650.75,2024-12-15T03:41:04.102220+00:00
Ykw2WhQb,83,874.41,2024-12-15T03:41:04.102224+00:00
Fl8WsJxT,18,904.69,2024-12-15T03:41:04.102227+00:00
cpnvFnI3,59,498.24,2024-12-15T03:41:04.102232+00:00
7a9qFHr4,22,132.48,2024-12-15T03:41:04.102236+00:00
f05IFIMv,60,558.42,2024-12-15T03:41:04.102239+00:00
TFaFiArk,36,431.69,2024-12-15T03:41:04.102242+00:00
euA2TZwH,38,591.24,2024-12-15T03:41:04.102246+00:00
CL2RAOnu,37,535.53,2024-12-15T03:41:04.102249+00:00
tuBTNPiH,77,351.88,2024-12-15T03:41:04.102252+00:00
tYMHUuec,45,846.06,2024-12-15T03:41:04.102256+00:00
Y8ZZpxNq,79,550.05,2024-12-15T03:41:04.102259+00:00
gTdMfDY8,60,738.02,2024-12-15T03:41:04.102262+00:00
V7sAub6x,72,854.58,2024-12-15T03:41:04.102265+00:00
PXiKDAkj,6,269.4,2024-12-15T03:41:04.102269+00:00
3NLfVKTz,9,802.12,2024-12-15T03:41:04.102272+00:00
Pmn2n9lR,77,997.16,2024-12-15T03:41:04.102276+00:00
5O2tRqvM,21,769.51,2024-12-15T03:41:04.102281+00:00
5pFEgJvM,98,970.33,2024-12-15T03:41:04.102284+00:00
edbnvqS5,37,844.82,2024-12-15T03:41:04.102288+00:00
04WaIGKL,31,338.62,2024-12-15T03:41:04.102291+00:00
p5ZIFCic,32,374.03,2024-12-15T03:41:04.102294+00:00
Xw4CqPD7,19,573.88,2024-12-15T03:41:04.102300+00:00
YrdeIoAA,6,261.51,2024-12-15T03:41:04.102303+00:00
HJgk5Vn3,11,495.33,2024-12-15T03:41:04.102306+00:00
UlAtVhId,49,859.91,2024-12-15T03:41:04.102309+00:00
IjGuOLLq,82,29.06,2024-12-15T03:41:04.102313+00:00
ECE9fBbX,60,269.59,2024-12-15T03:41:04.102316+00:00
DZ2I257T,69,472.48,2024-12-15T03:41:04.102320+00:00
QrCpuVSD,33,131.08,2024-12-15T03:41:04.102323+00:00
1n5aAGwg,55,756.75,2024-12-15T03:41:04.102326+00:00
vZrEiYys,40,212.34,2024-12-15T03:41:04.102329+00:00
c21LwyGt,97,538.07,2024-12-15T03:41:04.102333+00:00
baIwrfoF,3,714.71,2024-12-15T03:41:04.102336+00:00
uaP99fFx,30,924.24,2024-12-15T03:41:04.102339+00:00
6vaXMwER,37,630.92,2024-12-15T03:41:04.102343+00:00
xt7J8YNI,67,912.4,2024-12-15T03:41:04.102346+00:00
LIB1Dweh,13,538.83,2024-12-15T03:41:04.102350+00:00
WnG6VBPL,97,471.86,2024-12-15T03:41:04.102353+00:00
NKRp7EHf,29,780.89,2024-12-15T03:41:04.102356+00:00
dysnvKu3,44,132.31,2024-12-15T03:41:04.102360+00:00
nvo5NckU,82,607.22,2024-12-15T03:41:04.102363+00:00
9KUQfEAa,26,966.18,2024-12-15T03:41:04.102367+00:00
M1TTwN3i,84,748.13,2024-12-15T03:41:04.102370+00:00
txF1z60w,57,980.98,2024-12-15T03:41:04.102373+00:00
UFHtY2AX,5,522.52,2024-12-15T03:41:04.102377+00:00
0N8b3Ft5,64,307.07,2024-12-15T03:41:04.102380+00:00
8V7iBVIc,78,422.99,2024-12-15T03:41:04.102384+00:00
JKChMoDZ,86,563.63,2024-12-15T03:41:04.102387+00:00
QJj3dYBy,69,970.4,2024-12-15T03:41:04.102392+00:00
MCg8D7N8,35,901.73,2024-12-15T03:41:04.102396+00:00
HwYOLhWI,82,534.84,2024-12-15T03:41:04.102399+00:00
dLXmmxQr,36,162.17,2024-12-15T03:41:04.102403+00:00
GJMfeIam,80,545.66,2024-12-15T03:41:04.102406+00:00
drzfwZyi,64,105.02,2024-12-15T03:41:04.102409+00:00
7xNS1Rmv,23,93.43,2024-12-15T03:41:04.102413+00:00
cz7DPiiH,45,732.31,2024-12-15T03:41:04.102416+00:00
fY98XKZT,73,757.69,2024-12-15T03:41:04.102420+00:00
PsCqF3b8,26,605.26,2024-12-15T03:41:04.102423+00:00
uRfoQRb6,54,957.18,2024-12-15T03:41:04.102426+00:00
CgImPtuu,88,520.9,2024-12-15T03:41:04.102430+00:00
j7Bvbro3,55,940.77,2024-12-15T03:41:04.102433+00:00
XTjdedd0,78,462.63,2024-12-15T03:41:04.102436+00:00
IFRzsXiR,97,874.64,2024-12-15T03:41:04.102440+00:00
jfOAXaT0,48,928.77,2024-12-15T03:41:04.102443+00:00
tSkyzRyR,12,942.26,2024-12-15T03:41:04.102446+00:00
JHDivT2o,11,381.78,2024-12-15T03:41:04.102450+00:00
DDc1rKAX,29,449.98,2024-12-15T03:41:04.102455+00:00
8CX7l0aL,74,143.48,2024-12-15T03:41:04.102458+00:00
XEq5HwyW,29,49.55,2024-12-15T03:41:04.102462+00:00
y1RgwQLb,59,733.7,2024-12-15T03:41:04.102465+00:00
aFsLrvUe,62,394.86,2024-12-15T03:41:04.102468+00:00
UoIkMvUw,16,422.46,2024-12-15T03:41:04.102472+00:00
IsgRN2no,19,244.39,2024-12-15T03:41:04.102479+00:00
Wa7eM9xi,5,44.62,2024-12-15T03:41:04.102482+00:00
8NusQoGl,85,959.14,2024-12-15T03:41:04.102485+00:00
bRYRrAEo,14,546.65,2024-12-15T03:41:04.102489+00:00
haxmVVak,93,134.53,2024-12-15T03:41:04.102492+00:00
s552rAnP,68,269.04,2024-12-15T03:41:04.102495+00:00
zlNdDmZe,88,964.43,2024-12-15T03:41:04.102499+00:00
ulU1yOQh,5,403.55,2024-12-15T03:41:04.102502+00:00
o8DruYuC,3,266.95,2024-12-15T03:41:04.102507+00:00
2SF0QzUH,42,646.64,2024-12-15T03:41:04.102511+00:00
HTp6Sk3X,29,765.86,2024-12-15T03:41:04.102515+00:00
Kwry9M8v,77,818.53,2024-12-15T03:41:04.102518+00:00
E1tCn8X0,3,577.09,2024-12-15T03:41:04.102521+00:00
VU0VBy9G,85,253.7,2024-12-15T03:41:04.102525+00:00
MLiN9m4u,49,792.63,2024-12-15T03:41:04.102528+00:00
OifpHCpO,8,104.95,2024-12-15T03:41:04.102531+00:00
xxl6F66H,73,390.36,2024-12-15T03:41:04.102535+00:00
sbrswJY4,16,885.96,2024-12-15T03:41:04.102538+00:00
i53kdiEX,90,729.49,2024-12-15T03:41:04.102542+00:00
Zc2Ei3B2,33,224.4,2024-12-15T03:41:04.102545+00:00
xlLknyAl,43,271.57,2024-12-15T03:41:04.102548+00:00
JJ2bDTem,7,393.96,2024-12-15T03:41:04.102552+00:00
h6OSntsr,62,244.16,2024-12-15T03:41:04.102555+00:00
ctumKDA1,9,108.56,2024-12-15T03:41:04.102558+00:00
3rjpYeNO,66,707.92,2024-12-15T03:41:04.102562+00:00
lV7UfFUT,44,321.38,2024-12-15T03:41:04.102565+00:00
1tY1UgNM,82,946.72,2024-12-15T03:41:04.102568+00:00
ScBClSpB,6,727.78,2024-12-15T03:41:04.102572+00:00
qP3x0bN5,97,898.98,2024-12-15T03:41:04.102575+00:00
XjBp6PwP,43,526.81,2024-12-15T03:41:04.102579+00:00
1KwcoAil,60,620.98,2024-12-15T03:41:04.102582+00:00
WizLaPwc,76,230.15,2024-12-15T03:41:04.102585+00:00
VydpZqlq,69,999.78,2024-12-15T03:41:04.102589+00:00
NQshDYE3,21,412.93,2024-12-15T03:41:04.102592+00:00
hHYbepJE,62,568.57,2024-12-15T03:41:04.102596+00:00
RjtcqMlc,59,233.56,2024-12-15T03:41:04.102599+00:00
tUBK64RD,23,345.77,2024-12-15T03:41:04.102602+00:00
5RMYVpVJ,98,83.58,2024-12-15T03:41:04.102605+00:00
QB72Dkht,89,596.28,2024-12-15T03:41:04.102609+00:00
KtPT28sb,34,275.84,2024-12-15T03:41:04.102612+00:00
6sLwAGbq,45,86.74,2024-12-15T03:41:04.102617+00:00
fhXOi0Z5,1,819.4,2024-12-15T03:41:04.102621+00:00
dtnuH3gD,39,663.01,2024-12-15T03:41:04.102625+00:00
OcwceOOs,98,79.42,2024-12-15T03:41:04.102628+00:00
N3sG2e0M,53,786.9,2024-12-15T03:41:04.102632+00:00
38tcB62w,66,821.93,2024-12-15T03:41:04.102635+00:00
tfODdl6C,73,218.57,2024-12-15T03:41:04.102638+00:00
Zp2wGjUC,56,582.16,2024-12-15T03:41:04.102642+00:00
E3Upg4we,6,876.25,2024-12-15T03:41:04.102645+00:00
hKSy8HG6,61,332.52,2024-12-15T03:41:04.102648+00:00
xuacHZEr,37,965.39,2024-12-15T03:41:04.102652+00:00
wBI5djGG,36,427.52,2024-12-15T03:41:04.102655+00:00
FdppHd1t,88,18.91,2024-12-15T03:41:04.102661+00:00
nB0h2kEX,66,709.6,2024-12-15T03:41:04.102664+00:00
PcEPKmdX,9,235.18,2024-12-15T03:41:04.102668+00:00
lU6gdY4H,19,240.58,2024-12-15T03:41:04.102671+00:00
2rUllxje,39,945.74,2024-12-15T03:41:04.102674+00:00
ZVAb1ZPh,18,457.36,2024-12-15T03:41:04.102679+00:00
ka6CpLHa,65,614.92,2024-12-15T03:41:04.102683+00:00
x6vlp8iL,55,958.27,2024-12-15T03:41:04.102686+00:00
5NCg7rsG,43,897.67,2024-12-15T03:41:04.102690+00:00
HRzuzBt2,5,118.06,2024-12-15T03:41:04.102693+00:00
bnF9JgfM,30,670.95,2024-12-15T03:41:04.102696+00:00
9mKJG3j1,48,172.46,2024-12-15T03:41:04.102700+00:00
ROl1Q0k0,2,907.2,2024-12-15T03:41:04.102703+00:00
qbuUlyeU,25,609.37,2024-12-15T03:41:04.102706+00:00
uZYBZo33,73,375.91,2024-12-15T03:41:04.102710+00:00
l9NdVC1W,86,227.24,2024-12-15T03:41:04.102713+00:00
xtsL63LR,25,674.22,2024-12-15T03:41:04.102716+00:00
aCOfq03W,17,165.29,2024-12-15T03:41:04.102720+00:00
lkTTEBHI,89,707.69,2024-12-15T03:41:04.102723+00:00
3Gbqjphy,62,325.03,2024-12-15T03:41:04.102726+00:00
G2NqWYdY,19,599.94,2024-12-15T03:41:04.102732+00:00
GvUJ72HI,64,732.8,2024-12-15T03:41:04.102735+00:00
3SoK1PMF,77,380.59,2024-12-15T03:41:04.102739+00:00
vgxecdn0,63,206.79,2024-12-15T03:41:04.102742+00:00
WyIee7MV,93,159.74,2024-12-15T03:41:04.102745+00:00
tdkbvWqb,33,417.43,2024-12-15T03:41:04.102749+00:00
38tr52E3,84,13.79,2024-12-15T03:41:04.102752+00:00
ITSt8Juc,31,129.15,2024-12-15T03:41:04.102756+00:00
leOhIMlb,76,423.23,2024-12-15T03:41:04.102759+00:00
ab8TIkLP,41,364.58,2024-12-15T03:41:04.102762+00:00
7R0QqWzh,28,421.67,2024-12-15T03:41:04.102765+00:00
bg01Jg2G,48,54.54,2024-12-15T03:41:04.102769+00:00
GzwHyVfs,49,910.64,2024-12-15T03:41:04.102772+00:00
E5h1fagW,77,305.29,2024-12-15T03:41:04.102776+00:00
THfPhvm4,11,313.68,2024-12-15T03:41:04.102779+00:00
Pc2y9qao,100,951.86,2024-12-15T03:41:04.102782+00:00
eIUslWQb,11,441.79,2024-12-15T03:41:04.102786+00:00
VEEgm4pm,9,919.49,2024-12-15T03:41:04.102789+00:00
eXNhoqsS,14,536.13,2024-12-15T03:41:04.102793+00:00
VOOhBsjo,33,935.69,2024-12-15T03:41:04.102796+00:00
In9dJHsl,15,635.26,2024-12-15T03:41:04.102799+00:00
1tXIFbFx,16,330.05,2024-12-15T03:41:04.102803+00:00
XDpgKMWj,1,593.39,2024-12-15T03:41:04.102806+00:00
dDAAZiq3,7,194.19,2024-12-15T03:41:04.102809+00:00
5W1jsRPP,14,224.55,2024-12-15T03:41:04.102813+00:00
x8tE2Mpa,42,314.93,2024-12-15T03:41:04.102816+00:00
JwrtvBhI,1,124.17,2024-12-15T03:41:04.102819+00:00
2tCyQywm,50,934.33,2024-12-15T03:41:04.102823+00:00
p0MbI2Z0,17,568.89,2024-12-15T03:41:04.102826+00:00
1T6EEQVx,53,114.91,2024-12-15T03:41:04.102829+00:00
R43NDJfl,64,788.44,2024-12-15T03:41:04.102835+00:00
JiZ4MIMf,56,633.58,2024-12-15T03:41:04.102838+00:00
gFDWoUyu,5,466.34,2024-12-15T03:41:04.102843+00:00
XECqQPRP,40,374.75,2024-12-15T03:41:04.102847+00:00
Y7RAR4PE,62,43.65,2024-12-15T03:41:04.102850+00:00
0sm0TLmz,84,245.8,2024-12-15T03:41:04.102854+00:00
8ULEp1bD,39,765.31,2024-12-15T03:41:04.102857+00:00
74h36OJ0,45,835.22,2024-12-15T03:41:04.102861+00:00
UFugShzd,79,963.49,2024-12-15T03:41:04.102864+00:00
9miEiGHy,80,872.7,2024-12-15T03:41:04.102867+00:00
iG71JIRk,6,684.23,2024-12-15T03:41:04.102871+00:00
t2oSVVj8,85,877.82,2024-12-15T03:41:04.102874+00:00
x9oRIPSl,27,890.86,2024-12-15T03:41:04.102878+00:00
N0Ml9xVG,87,327.85,2024-12-15T03:41:04.102881+00:00
DOHiHIXB,98,781.65,2024-12-15T03:41:04.102884+00:00
ZHkjkC5X,9,578.87,2024-12-15T03:41:04.102888+00:00
imtQUU1i,87,605.92,2024-12-15T03:41:04.102891+00:00
vF6KeDFH,46,578.85,2024-12-15T03:41:04.102894+00:00
fFOnN3he,37,987.22,2024-12-15T03:41:04.102898+00:00
172IyWug,7,829.65,2024-12-15T03:41:04.102903+00:00
MMmCmdHR,31,1.87,2024-12-15T03:41:04.102906+00:00
EhReKSCp,83,649.98,2024-12-15T03:41:04.102910+00:00
SU8EzBHl,94,10.23,2024-12-15T03:41:04.102913+00:00
XtU8ZdEt,33,614.93,2024-12-15T03:41:04.102916+00:00
jXKTYv1w,4,450.55,2024-12-15T03:41:04.102920+00:00
3LFTuefQ,35,660.16,2024-12-15T03:41:04.102923+00:00
55P7PcMq,15,315.57,2024-12-15T03:41:04.102926+00:00
mc5oCUyF,34,204.55,2024-12-15T03:41:04.102929+00:00
AXxMt3Te,15,738.09,2024-12-15T03:41:04.102933+00:00
QmWRRQvq,44,403.88,2024-12-15T03:41:04.102936+00:00
M7lnrZMk,100,867.83,2024-12-15T03:41:04.102940+00:00
7rj5USwO,7,153.78,2024-12-15T03:41:04.102943+00:00
BBQ2ssc8,97,302.14,2024-12-15T03:41:04.102946+00:00
l9uoU5ou,2,42.45,2024-12-15T03:41:04.102950+00:00
rKVJXo0V,13,845.79,2024-12-15T03:41:04.102955+00:00
DaBPylCk,16,642.45,2024-12-15T03:41:04.102958+00:00
5gbRGdc7,35,696.11,2024-12-15T03:41:04.102961+00:00
tPPILnKj,78,414.75,2024-12-15T03:41:04.102965+00:00
NKx5D2kK,39,114.63,2024-12-15T03:41:04.102969+00:00
oo4O77WK,72,295.86,2024-12-15T03:41:04.102972+00:00
zBKQ1a56,91,933.98,2024-12-15T03:41:04.102976+00:00
mwQV3tMz,91,776.81,2024-12-15T03:41:04.102979+00:00
LAS8Ceu4,41,871.16,2024-12-15T03:41:04.102982+00:00
WBF6LnSc,16,993.8,2024-12-15T03:41:04.102986+00:00
1nFojDF3,15,479.3,2024-12-15T03:41:04.102989+00:00
85bFGKI6,95,895.05,2024-12-15T03:41:04.102993+00:00
dtxOs8Yi,37,468.74,2024-12-15T03:41:04.102996+00:00
sTGp3TKr,81,762.87,2024-12-15T03:41:04.103000+00:00
bjthl5kM,54,248.49,2024-12-15T03:41:04.103003+00:00
hffy1uKO,89,48.13,2024-12-15T03:41:04.103006+00:00
eaSkUVOH,30,924.53,2024-12-15T03:41:04.103010+00:00
Zs1jlQsL,19,264.53,2024-12-15T03:41:04.103015+00:00
QHvjD63H,25,517.14,2024-12-15T03:41:04.103018+00:00
hD9KOLTY,19,41.83,2024-12-15T03:41:04.103021+00:00
Bw3wEUMM,98,383.63,2024-12-15T03:41:04.103025+00:00
YedrilM0,99,254.0,2024-12-15T03:41:04.103028+00:00
BakA3mKV,44,1.72,2024-12-15T03:41:04.103032+00:00
WlY6EkZQ,3,78.59,2024-12-15T03:41:04.103035+00:00
Lkulw3qA,44,550.78,2024-12-15T03:41:04.103039+00:00
pvj300EB,57,817.75,2024-12-15T03:41:04.103042+00:00
J9s6Ybre,61,923.96,2024-12-15T03:41:04.103045+00:00
PEnKprdC,95,36.23,2024-12-15T03:41:04.103049+00:00
5MFmBuvB,32,778.22,2024-12-15T03:41:04.103052+00:00
Kk7UXdPE,57,353.63,2024-12-15T03:41:04.103056+00:00
RRn1mdOF,65,245.11,2024-12-15T03:41:04.103059+00:00
j288Ydg0,79,581.08,2024-12-15T03:41:04.103064+00:00
0lVgFAI1,16,499.6,2024-12-15T03:41:04.103068+00:00
VLydKQqo,79,649.04,2024-12-15T03:41:04.103071+00:00
893s3plX,78,345.78,2024-12-15T03:41:04.103075+00:00
rG4Eu32j,18,928.18,2024-12-15T03:41:04.103078+00:00
pUUii82p,72,789.96,2024-12-15T03:41:04.103082+00:00
4y02pHnE,84,568.37,2024-12-15T03:41:04.103085+00:00
5TpYnmFI,17,40.03,2024-12-15T03:41:04.103089+00:00
YWSBJaV5,75,762.15,2024-12-15T03:41:04.103092+00:00
wuMgNCEk,46,640.32,2024-12-15T03:41:04.103095+00:00
9XaLMJXG,51,582.44,2024-12-15T03:41:04.103099+00:00
hNZkXUpK,12,453.68,2024-12-15T03:41:04.103102+00:00
mMcIfNc5,3,856.12,2024-12-15T03:41:04.167619+00:00
XZ0Rflel,33,102.94,2024-12-15T03:41:04.167641+00:00
fLV98pYu,62,64.7,2024-12-15T03:41:04.167648+00:00
Vrgg36sg,43,175.05,2024-12-15T03:41:04.167654+00:00
dg4mQSxa,74,604.91,2024-12-15T03:41:04.167660+00:00
tiSWpAok,67,143.47,2024-12-15T03:41:04.167665+00:00
rMoi3CBE,54,837.92,2024-12-15T03:41:04.167671+00:00
J9fYwNNs,23,155.52,2024-12-15T03:41:04.167688+00:00
TYtZZtPH,17,799.77,2024-12-15T03:41:04.167693+00:00
0A9KUnE2,70,573.14,2024-12-15T03:41:04.167697+00:00
GcDiSgxj,83,322.9,2024-12-15T03:41:04.167702+00:00
qplu0Qaj,42,7.32,2024-12-15T03:41:04.167707+00:00
18ZzZZDv,34,608.74,2024-12-15T03:41:04.167711+00:00
DW8za09n,25,232.09,2024-12-15T03:41:04.167715+00:00
1OABnOrr,95,648.91,2024-12-15T03:41:04.167719+00:00
8iGv7Ooe,13,950.66,2024-12-15T03:41:04.167724+00:00
E1AD1719,58,777.34,2024-12-15T03:41:04.167728+00:00
YChARudp,59,331.61,2024-12-15T03:41:04.167732+00:00
IX5mn8CW,33,155.46,2024-12-15T03:41:04.167736+00:00
GUCwYJoH,12,525.93,2024-12-15T03:41:04.167740+00:00
DNu74xr0,63,946.19,2024-12-15T03:41:04.167744+00:00
4LQg6mzd,75,426.05,2024-12-15T03:41:04.167751+00:00
dAKR60nI,60,743.78,2024-12-15T03:41:04.167755+00:00
0tkE1ln9,96,10.5,2024-12-15T03:41:04.167760+00:00
n3O4Wzfo,27,755.62,2024-12-15T03:41:04.167764+00:00
Tej20i6O,20,730.37,2024-12-15T03:41:04.167772+00:00
AhitlqHb,10,365.62,2024-12-15T03:41:04.167777+00:00
FENFwaNk,7,188.53,2024-12-15T03:41:04.167781+00:00
Rrch6nUJ,49,326.25,2024-12-15T03:41:04.167785+00:00
TMd2tvsn,20,474.61,2024-12-15T03:41:04.167790+00:00
cYHjeUvs,58,867.55,2024-12-15T03:41:04.167794+00:00
O98RiFmP,3,105.34,2024-12-15T03:41:04.167798+00:00
TCCy9Y1l,50,800.23,2024-12-15T03:41:04.167802+00:00
bjLzyHmh,13,817.26,2024-12-15T03:41:04.167806+00:00
zTttmra0,98,574.32,2024-12-15T03:41:04.167810+00:00
GrHHOumc,71,863.2,2024-12-15T03:41:04.167815+00:00
6F1wOHId,72,968.46,2024-12-15T03:41:04.167819+00:00
MiZAvMzb,79,495.35,2024-12-15T03:41:04.167823+00:00
9QpzZP3n,69,116.12,2024-12-15T03:41:04.167828+00:00
FuLqf1RO,39,466.98,2024-12-15T03:41:04.167832+00:00
WSMoMiwp,32,911.47,2024-12-15T03:41:04.167836+00:00
n66gy8wk,47,341.96,2024-12-15T03:41:04.167840+00:00
T8dK82R0,37,598.93,2024-12-15T03:41:04.167845+00:00
ZiloRGkT,77,239.22,2024-12-15T03:41:04.167849+00:00
oCHRYuWm,63,977.34,2024-12-15T03:41:04.167853+00:00
0qtQkhz1,90,506.41,2024-12-15T03:41:04.167858+00:00
0gfo0y5o,26,144.6,2024-12-15T03:41:04.167862+00:00
KvgR3rWw,94,498.09,2024-12-15T03:41:04.167866+00:00
4UtpTODp,8,34.89,2024-12-15T03:41:04.167870+00:00
MFe84nkW,98,769.52,2024-12-15T03:41:04.167874+00:00
dKGL7Npk,35,91.01,2024-12-15T03:41:04.167879+00:00
PMRfjG4y,55,454.13,2024-12-15T03:41:04.167883+00:00
